K 01-01 00:00:00.940 I KERNEL                                       : logger: created 256K log 'log_system'
K 01-01 00:00:00.940 I KERNEL                                       : logger: created 64K log 'log_ckcm'
K 01-01 00:00:00.941 I KERNEL                                       : created 256K log 'ulog_main'
K 01-01 00:00:00.943 I KERNEL                                       : Serial: Parrot5/5+ UART driver $Revision: 1.19 $
K 01-01 00:00:00.944 I KERNEL                                       : px-uart.0: ttyPA0 at MMIO 0x2100000 (irq = 91) is a PARROT5
K 01-01 00:00:01.239 I KERNEL                                       : usb 1-1: new high-speed USB device number 2 using ci_hdrc
K 01-01 00:00:03.190 I KERNEL                                       : console [ttyPA0] enabled
K 01-01 00:00:03.194 I KERNEL                                       : avi avi.0: Found AVI revision 3
K 01-01 00:00:03.205 I KERNEL                                       : avi avi.0: AVI core driver initialized
K 01-01 00:00:03.212 I KERNEL                                       : AVI DebugFS registered
K 01-01 00:00:03.222 I KERNEL                                       : Powering on maincam
K 01-01 00:00:03.279 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:00:03.286 I KERNEL                                       : Powering off maincam
K 01-01 00:00:03.289 I KERNEL                                       : tc358746a 2-000e: Found tc358746a chip
K 01-01 00:00:03.294 I KERNEL                                       : tc358746a 2-000e: TC358746A MIPI bridge successfully probed
K 01-01 00:00:03.302 I KERNEL                                       : Powering on maincam
K 01-01 00:00:03.329 I KERNEL                                       : usb 1-1: New USB device found, idVendor=058f, idProduct=6254
K 01-01 00:00:03.336 I KERNEL                                       : usb 1-1: New USB device strings: Mfr=0, Product=0, SerialNumber=0
K 01-01 00:00:03.344 I KERNEL                                       : hub 1-1:1.0: USB hub found
---------------------------------------------------- beginning of /dev/ulog_main
U 01-01 03:50:36.262 N boxinit     (init-1)                         : process 'ulog_clear', pid 1614 exited
U 01-01 03:50:37.035 I pomp_comm_s (palermo-1562/MainLoop-1563)     : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 03:50:37.036 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 03:50:37.038 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 03:50:37.038 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 03:50:37.039 I pomp_comm_s (palermo-1562/MainLoop-1563)     : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 03:50:37.039 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 03:50:37.079 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 03:50:37.079 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 03:50:37.080 I pomp_comm_s (palermo-1562/MainLoop-1563)     : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_AUTOSELECT
U 01-01 03:50:37.080 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_AUTOSELECT
U 01-01 03:50:37.119 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 03:50:37.120 I PlfUpdater  (plf_updater-138)                : Event on /proc/mounts, removable will be checked, wait ...
U 01-01 03:50:42.121 I PlfUpdater  (plf_updater-138)                : Event on /proc/mounts, removable will be checked, wait ...
U 01-01 03:51:45.061 I pomp_comm_s (palermo-1562/MainLoop-1563)     : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_START
U 01-01 03:51:45.067 N boxinit     (init-1)                         : starting 'ulog_session'
U 01-01 03:51:45.086 I PLRM_imaging(palermo-1562/MainLoop-1563)     : Set media path to '/data/medias/DCIM/0678'
U 01-01 03:51:45.113 N LIBIMAG_MAIN(palermo-1562/MainLoop-1563)     : Computed random UUID seed 68527FD63F8CE7060AD79C966125E079 (sequence id 0)
U 01-01 03:51:45.113 N PLRM_imaging(palermo-1562/MainLoop-1563)     : ---------------------------------------------
U 01-01 03:51:45.113 N PLRM_imaging(palermo-1562/MainLoop-1563)     : FW version = v1.7.1
U 01-01 03:51:45.113 N PLRM_imaging(palermo-1562/MainLoop-1563)     : Camera S/N = PI040378AC7C002880
U 01-01 03:51:45.113 N PLRM_imaging(palermo-1562/MainLoop-1563)     : Sunshine S/N = PI040379BB7C003051
U 01-01 03:51:45.113 N PLRM_imaging(palermo-1562/MainLoop-1563)     : FlightUUID = 92C28FC2A5902120A1851DDCBBC3959B
U 01-01 03:51:45.113 N PLRM_imaging(palermo-1562/MainLoop-1563)     : ---------------------------------------------
U 01-01 03:51:45.114 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : State Changed: Ready(2) -> SingleShot_Starting(3)
U 01-01 03:51:45.140 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 03:51:45.221 I tlmblackbox (telemetryd-140)                 : setEnabled 0
U 01-01 03:51:45.260 I tlmblackbox (telemetryd-140)                 : Closing file '/data/medias/DCIM/0674/sequoia_param.dat'
U 01-01 03:51:45.298 I tlmblackbox (telemetryd-140)                 : setLogDir '/data/medias/DCIM/0678'
U 01-01 03:51:45.324 I tlmblackbox (telemetryd-140)                 : setEnabled 1
U 01-01 03:51:45.325 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0678/sequoia_param.dat.3' -> '/data/medias/DCIM/0678/sequoia_param.dat.4'
U 01-01 03:51:45.325 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0678/sequoia_param.dat.2' -> '/data/medias/DCIM/0678/sequoia_param.dat.3'
U 01-01 03:51:45.326 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0678/sequoia_param.dat.1' -> '/data/medias/DCIM/0678/sequoia_param.dat.2'
U 01-01 03:51:45.326 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0678/sequoia_param.dat' -> '/data/medias/DCIM/0678/sequoia_param.dat.1'
U 01-01 03:51:45.326 I tlmblackbox (telemetryd-140)                 : Creating file '/data/medias/DCIM/0678/sequoia_param.dat'
U 01-01 03:51:45.545 I LIBPHOTO_R2R(palermo-1562/Img_FSM-1566)      : R2R: mmap buffer 0: 0x6cad5000
U 01-01 03:51:45.546 I LIBPHOTO_R2R(palermo-1562/Img_FSM-1566)      : R2R: mmap buffer 1: 0x6b9aa000
U 01-01 03:51:45.547 I LIBPHOTO_R2R(palermo-1562/Img_FSM-1566)      : R2R: mmap buffer 2: 0x6a87f000
U 01-01 03:51:45.547 I LIBPHOTO_R2R(palermo-1562/Img_FSM-1566)      : R2R: mmap buffer 3: 0x69754000
U 01-01 03:51:45.552 I libHAL      (palermo-1562/Img_FSM-1566)      : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev0 associated to dev /dev/video0
U 01-01 03:51:46.116 I libHAL      (palermo-1562/Img_FSM-1566)      : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev5 associated to dev /dev/video4
U 01-01 03:51:46.152 I libHAL      (palermo-1562/Img_FSM-1566)      : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev4 associated to dev /dev/video3
U 01-01 03:51:46.186 I libHAL      (palermo-1562/Img_FSM-1566)      : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev3 associated to dev /dev/video2
U 01-01 03:51:46.223 I libHAL      (palermo-1562/Img_FSM-1566)      : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev2 associated to dev /dev/video1
U 01-01 03:51:46.252 W Mt9m031     (palermo-1562/Img_FSM-1566)      : Auto exposure can only modify exposure time
U 01-01 03:51:46.252 W Mt9m031     (palermo-1562/Img_FSM-1566)      : Auto exposure can only modify exposure time
U 01-01 03:51:46.252 W Mt9m031     (palermo-1562/Img_FSM-1566)      : Auto exposure can only modify exposure time
U 01-01 03:51:46.252 W Mt9m031     (palermo-1562/Img_FSM-1566)      : Auto exposure can only modify exposure time
U 01-01 03:51:46.253 E Mt9m031     (palermo-1562/Img_FSM-1566)      : Attempt to set unknown analog gain
U 01-01 03:51:46.253 E Mt9m031     (palermo-1562/Img_FSM-1566)      : Attempt to set unknown analog gain
U 01-01 03:51:46.253 E Mt9m031     (palermo-1562/Img_FSM-1566)      : Attempt to set unknown analog gain
U 01-01 03:51:46.253 E Mt9m031     (palermo-1562/Img_FSM-1566)      : Attempt to set unknown analog gain
U 01-01 03:51:46.256 I LIBCAM_V4L2 (palermo-1562/Img_FSM-1621)      : Run cam /dev/video0 in multithreaded mode
U 01-01 03:51:46.268 I PLRM_server (palermo-1562/Img_FSM-1566)      : New status: 0x00003019
U 01-01 03:51:46.269 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 03:51:46.270 I pomp_comm_c (civetitf-136/client_pomp-203)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 03:51:46.270 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 03:51:46.442 I LIBIMAG_MAIN(palermo-1562/Img_MainCam-1621)  : PhotoSystemInternal::onStart
U 01-01 03:51:46.442 I LIBIMAG_MAIN(palermo-1562/Img_MainCam-1621)  : PhotoSystemInternal::onStart maincam capture
U 01-01 03:51:46.447 I IMAGING_P2A (palermo-1562/Img_2A-1623)       : STATS 2A CROP: [ 312, 240]-[3998,2998]
U 01-01 03:51:46.447 I IMAGING_P2A (palermo-1562/Img_2A-1623)       : 2A INPUT ROI: [ 312, 240]-[3998,2998]
U 01-01 03:51:46.448 I LIBCAM_ISPP7(palermo-1562/Img_2A-1623)       : *** Warning: stats window defined by driver is not as expected :
U 01-01 03:51:46.448 I LIBCAM_ISPP7(palermo-1562/Img_2A-1623)       :                     driver  != expected
U 01-01 03:51:46.448 I LIBCAM_ISPP7(palermo-1562/Img_2A-1623)       :         window_x : {62, 8}    {64, 0}
U 01-01 03:51:46.448 I LIBCAM_ISPP7(palermo-1562/Img_2A-1623)       :         window_y : {62, 0}    {62, 0}
K 01-01 00:00:03.348 I KERNEL                                       : hub 1-1:1.0: 4 ports detected
K 01-01 00:00:03.359 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:00:03.366 I KERNEL                                       : ov16825 2-0036: Found OV16825 chip
K 01-01 00:00:03.371 I KERNEL                                       : Powering off maincam
K 01-01 00:00:03.374 I KERNEL                                       : ov16825 2-0036: OV16825 sensor succesfully probed
K 01-01 00:00:03.380 I KERNEL                                       : avicam avicam.0: video device successfuly registered as video0
K 01-01 00:00:03.409 I KERNEL                                       : mt9m021 2-0012: Found mt9m021 chip
K 01-01 00:00:03.414 I KERNEL                                       : avicam avicam.2: video device successfuly registered as video1
K 01-01 00:00:03.439 I KERNEL                                       : mt9m021 2-0013: Found mt9m021 chip
K 01-01 00:00:03.444 I KERNEL                                       : avicam avicam.3: video device successfuly registered as video2
K 01-01 00:00:03.469 I KERNEL                                       : mt9m021 2-0014: Found mt9m021 chip
K 01-01 00:00:03.474 I KERNEL                                       : avicam avicam.4: video device successfuly registered as video3
K 01-01 00:00:03.499 I KERNEL                                       : mt9m021 2-0015: Found mt9m021 chip
K 01-01 00:00:03.504 I KERNEL                                       : avicam avicam.5: video device successfuly registered as video4
K 01-01 00:00:03.511 I KERNEL                                       : registering avicam V4L2 subdevice nodes.
K 01-01 00:00:03.519 I KERNEL                                       : avi_r2r Initialized
K 01-01 00:00:03.525 I KERNEL                                       : avi avi.0: stats video device successfuly registered as video6
K 01-01 00:00:03.532 I KERNEL                                       : avi_m2m avi_m2m.0: video device successfuly registered as video5
K 01-01 00:00:03.542 I KERNEL                                       : avi_m2m avi_m2m.1: video device successfuly registered as video7
K 01-01 00:00:03.550 I KERNEL                                       : avi_v4l2_dev avi: successfully probed
K 01-01 00:00:03.555 I KERNEL                                       : hx280-venc hx280-venc.0: found hx280 video encoder (0x48313610).
K 01-01 00:00:03.563 W KERNEL                                       : Mali: Mali device driver loaded
K 01-01 00:00:03.569 I KERNEL                                       : mmc0: no vqmmc regulator found
K 01-01 00:00:03.573 I KERNEL                                       : mmc0: no vmmc regulator found
K 01-01 00:00:03.578 D KERNEL                                       : Registered led device: mmc0::
K 01-01 00:00:03.639 I KERNEL                                       : usb 1-1.1: new high-speed USB device number 3 using ci_hdrc
K 01-01 00:00:03.659 I KERNEL                                       : mmc0: SDHCI controller on acs3-sdhci [acs3-sdhci.0] using ADMA
K 01-01 00:00:03.667 D KERNEL                                       : Registered led device: mmc1::
K 01-01 00:00:03.752 I KERNEL                                       : usb 1-1.1: New USB device found, idVendor=058f, idProduct=6366
K 01-01 00:00:03.759 I KERNEL                                       : usb 1-1.1: New USB device strings: Mfr=1, Product=2, SerialNumber=3
K 01-01 00:00:03.766 I KERNEL                                       : usb 1-1.1: Product: Flash Card Reader/Writer
K 01-01 00:00:03.772 I KERNEL                                       : usb 1-1.1: Manufacturer: Generic
K 01-01 00:00:03.776 I KERNEL                                       : usb 1-1.1: SerialNumber: 058F63666485
K 01-01 00:00:03.783 I KERNEL                                       : scsi0 : usb-storage 1-1.1:1.0
K 01-01 00:00:03.819 I KERNEL                                       : mmc1: SDHCI controller on acs3-sdhci [acs3-sdhci.1] using ADMA
K 01-01 00:00:03.828 I KERNEL                                       : p7mu-rtc p7mu-rtc: rtc core: registered p7mu-rtc as rtc0
K 01-01 00:00:03.836 W KERNEL                                       : p7mu-adc p7mu-adc: No ADC channel pdata, disabling SPI
K 01-01 00:00:03.859 I KERNEL                                       : p7mu-adc p7mu-adc: P7MU ADC - ready
K 01-01 00:00:03.868 I KERNEL                                       : p7-temperature p7-temperature: temperature sensor and ADC registered.
K 01-01 00:00:03.875 I KERNEL                                       : usb 1-1.2: new high-speed USB device number 4 using ci_hdrc
K 01-01 00:00:03.882 I KERNEL                                       : fc7100-temperature fc7100-temperature: fc7100-temperature temperature sensor and ADC registered.
K 01-01 00:00:03.894 I KERNEL                                       : u32 classifier
K 01-01 00:00:03.896 I KERNEL                                       :     Actions configured
K 01-01 00:00:03.900 I KERNEL                                       : Netfilter messages via NETLINK v0.30.
K 01-01 00:00:03.905 I KERNEL                                       : nf_conntrack version 0.5.0 (8564 buckets, 34256 max)
K 01-01 00:00:03.913 I KERNEL                                       : ctnetlink v0.93: registering with nfnetlink.
K 01-01 00:00:03.922 I KERNEL                                       : NF_TPROXY: Transparent proxy support initialized, version 4.1.0
K 01-01 00:00:03.929 I KERNEL                                       : NF_TPROXY: Copyright (c) 2006-2007 BalaBit IT Ltd.
K 01-01 00:00:03.937 I KERNEL                                       : mmc0: new high speed DDR MMC card at address 0001
K 01-01 00:00:03.938 I KERNEL                                       : xt_time: kernel timezone is -0000
K 01-01 00:00:03.940 I KERNEL                                       : ip_tables: (C) 2000-2006 Netfilter Core Team
K 01-01 00:00:03.940 I KERNEL                                       : arp_tables: (C) 2002 David S. Miller
K 01-01 00:00:03.941 I KERNEL                                       : TCP: cubic registered
K 01-01 00:00:03.941 I KERNEL                                       : Initializing XFRM netlink socket
K 01-01 00:00:03.965 I KERNEL                                       : NET: Registered protocol family 10
K 01-01 00:00:03.970 I KERNEL                                       : mmcblk0: mmc0:0001 064G70 58.2 GiB 
K 01-01 00:00:03.975 I KERNEL                                       : mmcblk0boot0: mmc0:0001 064G70 partition 1 4.00 MiB
K 01-01 00:00:03.977 I KERNEL                                       : Mobile IPv6
K 01-01 00:00:03.978 I KERNEL                                       : ip6_tables: (C) 2000-2006 Netfilter Core Team
K 01-01 00:00:03.978 I KERNEL                                       : IPv6 over IPv4 tunneling driver
K 01-01 00:00:03.980 I KERNEL                                       : NET: Registered protocol family 17
K 01-01 00:00:03.980 I KERNEL                                       : NET: Registered protocol family 15
K 01-01 00:00:03.980 I KERNEL                                       : 8021q: 802.1Q VLAN Support v1.8
K 01-01 00:00:03.980 N KERNEL                                       : Registering the dns_resolver key type
U 01-01 03:51:46.448 I LIBCAM_ISPP7(palermo-1562/Img_2A-1623)       :     Do not overwrite it. 
U 01-01 03:51:47.104 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystemInternal::onStart
U 01-01 03:51:47.104 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystemInternal::onStart monocams capture
U 01-01 03:51:47.106 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : State Changed: SingleShot_Starting(3) -> SingleShot_WaitingAE(4)
U 01-01 03:51:47.171 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.006958 seconds
U 01-01 03:51:47.182 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007290 seconds
U 01-01 03:51:47.192 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007119 seconds
U 01-01 03:51:47.192 E Mt9m031     (palermo-1562/Img_MonoCams-1616) : computeNextTargetLuma - 550 nm - ERROR Target luma change 1360-1340.24 !
U 01-01 03:51:47.201 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008631 seconds
U 01-01 03:51:47.212 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008316 seconds
U 01-01 03:51:47.224 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008485 seconds
U 01-01 03:51:47.234 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008478 seconds
U 01-01 03:51:47.245 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007984 seconds
U 01-01 03:51:47.255 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007691 seconds
U 01-01 03:51:47.267 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007189 seconds
U 01-01 03:51:47.276 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008696 seconds
U 01-01 03:51:47.276 E Mt9m031     (palermo-1562/Img_MonoCams-1616) : computeNextTargetLuma - 550 nm - ERROR Target luma change 1360-1355.30 !
U 01-01 03:51:47.286 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.006650 seconds
U 01-01 03:51:47.503 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008002 seconds
U 01-01 03:51:47.513 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.006839 seconds
U 01-01 03:51:47.606 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.009114 seconds
U 01-01 03:51:47.617 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007212 seconds
U 01-01 03:51:47.768 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.006343 seconds
U 01-01 03:51:47.773 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : TIMED EVENT (ticks=1)
U 01-01 03:51:47.773 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : State Changed: SingleShot_WaitingAE(4) -> SingleShot_Taking(5)
U 01-01 03:51:47.779 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007745 seconds
U 01-01 03:51:47.780 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 03:51:47.946 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : EX TIMED EVENT #0 (ticks=1)
U 01-01 03:51:48.039 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : EX TIMED EVENT #2 (ticks=1)
U 01-01 03:51:48.051 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : EX TIMED EVENT #2 (ticks=1)
U 01-01 03:51:48.070 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.008449 seconds
U 01-01 03:51:48.080 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007151 seconds
U 01-01 03:51:48.098 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.014747 seconds
U 01-01 03:51:48.099 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : EX TIMED EVENT #1 (ticks=1)
U 01-01 03:51:48.099 I LIBIMAG_ISP (palermo-1562/Img_MainCam-1621)  : ISPProcessing::onCaptureDone: seq=0  timestamp=13908.095334  wallclock=1451620299.173449 (/dev/video0 [2]  fps=7.677484)
U 01-01 03:51:48.109 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007487 seconds
U 01-01 03:51:48.109 I LIBCAM_CAP  (palermo-1562/Img_MonoCams-1616) : closest true timestamp realtime 13908.062912, realtime: 1451620299.140740
U 01-01 03:51:48.109 I PLRM_server (palermo-1562/Img_MonoCams-1616) : event_picture_time_status: 1451620299.140740
U 01-01 03:51:48.110 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystem::onCaptureDone: seq=0  timestamp=13908.062912  wallclock=1451620299.141089 (/dev/video4 fps=30.013742)
U 01-01 03:51:48.111 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : Frame pushed in workqueue 1, count=1
U 01-01 03:51:48.111 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystem::onCaptureDone: seq=0  timestamp=13908.062912  wallclock=1451620299.149957 (/dev/video3 fps=30.013742)
U 01-01 03:51:48.111 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : Frame pushed in workqueue 1, count=1
U 01-01 03:51:48.111 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystem::onCaptureDone: seq=0  timestamp=13908.062912  wallclock=1451620299.159986 (/dev/video2 fps=30.013742)
U 01-01 03:51:48.111 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : Frame pushed in workqueue 1, count=2
U 01-01 03:51:48.112 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystem::onCaptureDone: seq=0  timestamp=13908.062912  wallclock=1451620299.177773 (/dev/video1 fps=30.013742)
U 01-01 03:51:48.112 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : Frame pushed in workqueue 1, count=3
U 01-01 03:51:48.113 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_PICTURE_TIME_STATUS
U 01-01 03:51:48.156 I LIBIMAG_ISP (palermo-1562/Img_MainCam-1621)  : Image 0 process by ISP in 0.057069s
U 01-01 03:51:48.157 I LIBIMAG_MAIN(palermo-1562/Img_MainCam-1621)  : PhotoSystem::onCaptureDone: seq=0  timestamp=13908.095334  wallclock=1451620299.173449 (/dev/video0 fps=7.677484)
U 01-01 03:51:48.157 I LIBIMAG_MAIN(palermo-1562/Img_MainCam-1621)  : Frame pushed in workqueue 2, count=1
U 01-01 03:51:48.157 I LIBIMAG_MAIN(palermo-1562/Img_MainCam-1621)  : Capture #0 full completed
U 01-01 03:51:48.160 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 03:51:48.162 I pomp_comm_c (civetitf-136/client_pomp-203)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_SNAPSHOT
U 01-01 03:51:48.163 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_SNAPSHOT
U 01-01 03:51:48.163 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : State Changed: SingleShot_Taking(5) -> SingleShot_Stopping(6)
U 01-01 03:51:48.204 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.007122 seconds
U 01-01 03:51:48.214 I Mt9m031     (palermo-1562/Img_MonoCams-1616) : downscale processed in 0.006280 seconds
U 01-01 03:51:48.461 I LIBIMAG_MAIN(palermo-1562/Img_MonoCams-1616) : PhotoSystemInternal::onStop
U 01-01 03:51:48.485 I LIBIMAG_MAIN(palermo-1562/Img_MainCam-1621)  : PhotoSystemInternal::onStop
U 01-01 03:51:48.485 I LIBIMAG_FSM (palermo-1562/Img_FSM-1566)      : State Changed: SingleShot_Stopping(6) -> SingleShot_Stopped(7)
U 01-01 03:51:48.485 I LIBIMAG_MAIN(palermo-1562/Img_FSM-1566)      : check_capture_ended: not ready: pending=5 remain=1
U 01-01 03:51:48.485 I LIBIMAG_MAIN(palermo-1562/Img_FSM-1566)      : | id=0 reqcount=5 succeed=5 failed=0 recorded=0
U 01-01 03:51:48.561 I LIBIMAG_MAIN(palermo-1562/Img_Writer1-1564)  : PhotoSystem::frame_consumer[1]: timestamp=13908.062912 (/dev/video4) delay=500ms
U 01-01 03:51:48.561 E PLRM_sensors(palermo-1562/Img_Writer1-1564)  : Failed to get gps data sample before (2)
K 01-01 00:00:04.011 I KERNEL                                       : VFP support v0.3: 
K 01-01 00:00:04.011 I KERNEL                                       : mmcblk0boot1: mmc0:0001 064G70 partition 2 4.00 MiB
K 01-01 00:00:04.020 W KERNEL                                       : implementor 41 architecture 3 part 30 variant 9 rev 2
K 01-01 00:00:04.027 I KERNEL                                       : ThumbEE CPU extension supported.
K 01-01 00:00:04.032 I KERNEL                                       : usb 1-1.2: New USB device found, idVendor=19cf, idProduct=5100
K 01-01 00:00:04.039 W KERNEL                                       : i2c-core: driver [siihdmi] using legacy suspend method
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: New USB device strings: Mfr=1, Product=2, SerialNumber=3
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: Product: Sunshine
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: Manufacturer: Parrot SA
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: SerialNumber: PI040379BB7C003051
K 01-01 00:00:04.066 W KERNEL                                       : i2c-core: driver [siihdmi] using legacy resume method
K 01-01 00:00:06.500 I KERNEL                                       : p7mu-rtc p7mu-rtc: setting system clock to 1970-01-01 00:00:06 UTC (6)
K 01-01 00:00:06.502 I KERNEL                                       :  mmcblk0: p1 p2 p3 p4 p5 p6 p7
K 01-01 00:00:06.510 I KERNEL                                       :  mmcblk0boot1: unknown partition table
K 01-01 00:00:06.513 I KERNEL                                       :  mmcblk0boot0: unknown partition table
K 01-01 00:00:06.533 I KERNEL                                       : ALSA device list:
K 01-01 00:00:06.536 I KERNEL                                       :   No soundcards found.
K 01-01 00:00:06.553 I KERNEL                                       : EXT4-fs (mmcblk0p4): mounted filesystem with ordered data mode. Opts: (null)
K 01-01 00:00:06.561 I KERNEL                                       : VFS: Mounted root (ext4 filesystem) readonly on device 179:4.
K 01-01 00:00:06.568 W KERNEL                                       : mmc1: card claims to support voltages below the defined range. These will be ignored.
K 01-01 00:00:06.568 I KERNEL                                       : Freeing init memory: 224K
K 01-01 00:00:06.568 I KERNEL                                       : Write protecting the kernel text section 80008000 - 80826000
K 01-01 00:00:06.640 W KERNEL                                       : mmc1: queuing unknown CIS tuple 0x91 (3 bytes)
K 01-01 00:00:06.650 I KERNEL                                       : mmc1: new high speed SDIO card at address 0001
K 01-01 00:00:06.756 I KERNEL                                       : created 128K log 'ulog_kmsgd'
